Columbus,Franklin,Columbus,OH,43251,Midwest
Brooklyn,Kings,Brooklyn,NY,11209,Northeast
Ovid,Ovid,Ovid,ID,83260,West
El Paso,El Paso,El Paso,TX,79926,South
New Haven,New Haven,New Haven,CT,6504,Northeast
Stratton,Kit Carson,Stratton,CO,80836,West
Waverly,Lee,Waverly,AL,36879,South
Stuart,Guthrie,Stuart,IA,50250,Midwest
Temecula,Riverside,Temecula,CA,92593,West
Peachtree City,Fayette,Peachtree City,GA,30269,South
Belvidere,Warren,Belvidere,NJ,7823,Northeast
Mount Vision,Otsego,Mount Vision,NY,13810,Northeast
Sunnyvale,Santa Clara,Sunnyvale,CA,94090,West
Riverside,Riverside,Riverside,CA,92507,West
Fremont,Alameda,Fremont,CA,94538,West
Washington,District of Columbia,Washington,DC,20539,South
Sod,Lincoln,Sod,WV,25564,South
Coleman,Coleman,Coleman,GA,39836,South
Atlantic Beach,Carteret,Atlantic Beach,NC,28512,South
Homer,Winona,Homer,MN,55942,Midwest
Ronceverte,Greenbrier,Ronceverte,WV,24970,South
Keystone,Keith,Keystone,NE,69144,Midwest
Effie,Itasca,Effie,MN,56639,Midwest
Guin,Marion,Guin,AL,35563,South
Hustler,Juneau,Hustler,WI,54637,Midwest
Montclair,Essex,Montclair,NJ,7043,Northeast
Camp Point,Adams,Camp Point,IL,62320,Midwest
Glendale,Maricopa,Glendale,AZ,85303,West
Edmeston,Otsego,Edmeston,NY,13335,Northeast
Raton,Colfax,Raton,NM,87740,West
Indianapolis,Indianapolis,Indianapolis,IN,46296,Midwest
Iuka,Pratt,Iuka,KS,67066,Midwest
Ogunquit,York,Ogunquit,ME,3907,Northeast
Azusa,Los Angeles,Azusa,CA,91702,West
Fellsmere,Indian River,Fellsmere,FL,32948,South
Saint Louis,St. Louis,Saint Louis,MO,63123,Midwest
Clarks,Merrick,Clarks,NE,68628,Midwest
South Richmond Hill,Queens,South Richmond Hill,NY,11419,Northeast
Diamond City,Boone,Diamond City,AR,72630,South
Cheyenne,Laramie,Cheyenne,WY,82008,West
Richmond,Fort Bend,Richmond,TX,77406,South
Crystal Lake,McHenry,Crystal Lake,IL,60039,Midwest
Saint Mary Of The Woods,Vigo,Saint Mary Of The Woods,IN,47876,Midwest
Bruce,Brookings,Bruce,SD,57220,Midwest
Linthicum Heights,Anne Arundel,Linthicum Heights,MD,21090,South
Halsey,Linn,Halsey,OR,97348,West
Cloquet,Carlton,Cloquet,MN,55720,Midwest
Kimmell,Noble,Kimmell,IN,46760,Midwest
North Anson,Somerset,North Anson,ME,4958,Northeast
La Jara,Conejos,La Jara,CO,81140,West
Fayetteville,Cumberland,Fayetteville,NC,28312,South
Deltona,Volusia,Deltona,FL,32725,South
Branch,Acadia,Branch,LA,70516,South
Windsor Mill,Baltimore,Windsor Mill,MD,21244,South
Apulia Station,Onondaga,Apulia Station,NY,13020,Northeast
Isaban,McDowell,Isaban,WV,24846,South
Las Vegas,Clark,Las Vegas,NV,89149,West
Liberty,Putnam,Liberty,WV,25124,South
Padroni,Logan,Padroni,CO,80745,West
Belmond,Wright,Belmond,IA,50421,Midwest
Green,Summit,Green,OH,44232,Midwest
Drift,Floyd,Drift,KY,41619,South
Lake Orion,Oakland,Lake Orion,MI,48361,Midwest
Tyler,Smith,Tyler,TX,75703,South
Truesdale,Buena Vista,Truesdale,IA,50592,Midwest
Cincinnati,Hamilton,Cincinnati,OH,45253,Midwest
Bonita Springs,Bonita Springs,Bonita Springs,FL,33923,South
Boulder,Boulder,Boulder,CO,80302,West
Ottosen,Humboldt,Ottosen,IA,50570,Midwest
Alston,Montgomery,Alston,GA,30412,South
Northridge,Los Angeles,Northridge,CA,91326,West
Carrollton,Dallas,Carrollton,TX,75006,South
Buskirk,Rensselaer,Buskirk,NY,12028,Northeast
Schnecksville,Lehigh,Schnecksville,PA,18078,Northeast
Denair,Stanislaus,Denair,CA,95316,West
Fontana,San Bernardino,Fontana,CA,92337,West
Barker,Niagara,Barker,NY,14012,Northeast
Plymouth,Wayne,Plymouth,MI,48170,Midwest
New Haven,Macomb,New Haven,MI,48050,Midwest
Draper,Salt Lake,Draper,UT,84020,West
Forrest City,St. Francis,Forrest City,AR,72336,South
Ft Devens,Ft Devens,Ft Devens,MA,1433,Northeast
Hull,Liberty,Hull,TX,77564,South
Sharon Grove,Todd,Sharon Grove,KY,42280,South
Mount Vernon,Mobile,Mount Vernon,AL,36560,South
Rushville,Schuyler,Rushville,IL,62681,Midwest
Cedar Springs,Cedar Springs,Cedar Springs,GA,39832,South
Brownville,Nemaha,Brownville,NE,68321,Midwest
Secor,Woodford,Secor,IL,61771,Midwest
White Heath,Piatt,White Heath,IL,61884,Midwest
Camden,Camden,Camden,NJ,8103,Northeast
Sugar Hill,Sugar Hill,Sugar Hill,NH,3586,Northeast
Brady Lake,Portage,Brady Lake,OH,44211,Midwest
Hodgenville,Larue,Hodgenville,KY,42748,South
Moulton,Lavaca,Moulton,TX,77975,South
Waianae,Honolulu,Waianae,HI,96792,West
San Francisco,San Francisco,San Francisco,CA,94155,West
Monroe,Ouachita,Monroe,LA,71213,South
Las Vegas,Clark,Las Vegas,NV,89185,West
Mc Shan,Pickens,Mc Shan,AL,35471,South
Lansing,Eaton,Lansing,MI,48907,Midwest
Lakeland,Livingston,Lakeland,MI,48143,Midwest
Point Of Rocks,Sweetwater,Point Of Rocks,WY,82942,West
Ninety Six,Greenwood,Ninety Six,SC,29666,South
Laguna Park,Bosque,Laguna Park,TX,76644,South
Kettleman City,Kings,Kettleman City,CA,93239,West
New Rumley,Harrison,New Rumley,OH,43984,Midwest
Cobleskill,Schoharie,Cobleskill,NY,12043,Northeast
Protection,Comanche,Protection,KS,67127,Midwest
Linden,Montgomery,Linden,IN,47955,Midwest
Hillsboro,Marion,Hillsboro,KS,67063,Midwest
Saint Petersburg,Pinellas,Saint Petersburg,FL,33710,South
Coker,Tuscaloosa,Coker,AL,35452,South
Mesilla Park,Doña Ana,Mesilla Park,NM,88047,West
Mesa,Maricopa,Mesa,AZ,85212,West
Catalina,Pima,Catalina,AZ,85738,West
Stony Run,Berks,Stony Run,PA,19557,Northeast
Bronx,Bronx,Bronx,NY,10468,Northeast
Dearborn,Wayne,Dearborn,MI,48128,Midwest
Dallas,Dallas,Dallas,TX,75315,South
Houston,Harris,Houston,TX,77037,South
Ellenboro,Rutherford,Ellenboro,NC,28040,South
Orlando,Orange,Orlando,FL,32828,South
Mobile,Mobile,Mobile,AL,36611,South
Syracuse,Onondaga,Syracuse,NY,13251,Northeast
San Diego,San Diego,San Diego,CA,92147,West
Petal,Forrest,Petal,MS,39465,South
Allen Junction,Wyoming,Allen Junction,WV,25810,South
Burlington,Alamance,Burlington,NC,27217,South
Longville,Beauregard,Longville,LA,70652,South
Seattle,King,Seattle,WA,98181,West
Alton,Halifax,Alton,VA,24520,South
Muncie,Vermilion,Muncie,IL,61857,Midwest
Miller City,Alexander,Miller City,IL,62962,Midwest
Beardsley,Big Stone,Beardsley,MN,56211,Midwest
Louisville,Jefferson,Louisville,KY,40231,South
Santa Monica,Los Angeles,Santa Monica,CA,90408,West
San Diego,San Diego,San Diego,CA,92145,West
Adams,Umatilla,Adams,OR,97810,West
Sackets Harbor,Jefferson,Sackets Harbor,NY,13685,Northeast
Daly City,San Mateo,Daly City,CA,94015,West
Penn Valley,Nevada,Penn Valley,CA,95946,West
Paeonian Springs,Loudoun,Paeonian Springs,VA,20129,South
San Juan Capistrano,Orange,San Juan Capistrano,CA,92693,West
Embudo,Rio Arriba,Embudo,NM,87531,West
Luna Pier,Monroe,Luna Pier,MI,48157,Midwest
Gary,Lake,Gary,IN,46406,Midwest
Chillicothe,Livingston,Chillicothe,MO,64601,Midwest
Erie,Erie,Erie,PA,16532,Northeast
Burlington,Carroll,Burlington,IN,46915,Midwest
Millbrook,Elmore,Millbrook,AL,36054,South
Stafford,Monroe,Stafford,OH,43786,Midwest
Mooresville,Limestone,Mooresville,AL,35649,South
Sheridan,Chautauqua,Sheridan,NY,14135,Northeast
Chicago,Cook,Chicago,IL,60675,Midwest
Saint Francis,Anoka,Saint Francis,MN,55070,Midwest
Oakland,Warren,Oakland,KY,42159,South
Phoenix,Maricopa,Phoenix,AZ,85085,West
State Park,Richland,State Park,SC,29147,South
Mazon,Grundy,Mazon,IL,60444,Midwest
Lafayette,Tippecanoe,Lafayette,IN,47901,Midwest
Norwich,Muskingum,Norwich,OH,43767,Midwest
Wall,Pennington,Wall,SD,57790,Midwest
Negley,Columbiana,Negley,OH,44441,Midwest
Sacramento,Sacramento,Sacramento,CA,94278,West
Irene,Hill,Irene,TX,76650,South
Albany,Albany,Albany,NY,12260,Northeast
Ithaca,Tompkins,Ithaca,NY,14850,Northeast
Drift,Floyd,Drift,KY,41619,South
Hornell,Steuben,Hornell,NY,14843,Northeast
Unionville,Appanoose,Unionville,IA,52594,Midwest
Monroe,Snohomish,Monroe,WA,98272,West
Boulder,Boulder,Boulder,CO,80301,West
Los Angeles,Los Angeles,Los Angeles,CA,90056,West
Roseville,Placer,Roseville,CA,95747,West
Mooreton,Richland,Mooreton,ND,58061,Midwest
Palm Coast,Flagler,Palm Coast,FL,32137,South
Masterson,Moore,Masterson,TX,79058,South
Cooke City,Park,Cooke City,MT,59020,West
Rio Grande City,Starr,Rio Grande City,TX,78582,South
Hamlet,Richmond,Hamlet,NC,28345,South
Powell,Park,Powell,WY,82435,West
Pittsfield,Merrimack,Pittsfield,NH,3263,Northeast
Mc Cool Junction,York,Mc Cool Junction,NE,68401,Midwest
Fort Lauderdale,Broward,Fort Lauderdale,FL,33321,South
Washington,District of Columbia,Washington,DC,20578,South
Truckee,Nevada,Truckee,CA,96160,West
Mohall,Renville,Mohall,ND,58761,Midwest
Big Spring,Breckinridge,Big Spring,KY,40106,South
Cumming,Cumming,Cumming,GA,30131,South
Cortland,Trumbull,Cortland,OH,44410,Midwest
Clemons,Washington,Clemons,NY,12819,Northeast
Aroma Park,Kankakee,Aroma Park,IL,60910,Midwest
Albuquerque,Bernalillo,Albuquerque,NM,87110,West
Oklahoma City,Oklahoma,Oklahoma City,OK,73102,South
Marion,Plymouth,Marion,MA,2738,Northeast
Shannon,Lee,Shannon,MS,38868,South
Los Angeles,Los Angeles,Los Angeles,CA,90077,West
Isola,Humphreys,Isola,MS,38754,South
Oak Harbor,Ottawa,Oak Harbor,OH,43449,Midwest
Okeechobee,Okeechobee,Okeechobee,FL,34973,South
Eagle River,Vilas,Eagle River,WI,54521,Midwest
Freeport,Armstrong,Freeport,PA,16229,Northeast
Geneseo,Rice,Geneseo,KS,67444,Midwest
Rosedale,Bolivar,Rosedale,MS,38769,South
Saint Simons Island,Glynn,Saint Simons Island,GA,31522,South
New Town,Middlesex,New Town,MA,2456,Northeast
Mount Juliet,Wilson,Mount Juliet,TN,37121,South
Doniphan,Ripley,Doniphan,MO,63935,Midwest
Litchfield Park,Maricopa,Litchfield Park,AZ,85340,West
Elliott,Lee,Elliott,SC,29046,South
Crawfordville,Taliaferro,Crawfordville,GA,30631,South
Chetek,Barron,Chetek,WI,54728,Midwest
Gaithersburg,Montgomery,Gaithersburg,MD,20898,South
Jacksonville,Athens,Jacksonville,OH,45740,Midwest
Waverly,Wright,Waverly,MN,55390,Midwest
Branch,Acadia,Branch,LA,70516,South
Sulphur Springs,Henry,Sulphur Springs,IN,47388,Midwest
Orlando,Orange,Orlando,FL,32860,South
Burton,Genesee,Burton,MI,48529,Midwest
Hartford,Hartford,Hartford,CT,6126,Northeast
Baltimore,Baltimore (city),Baltimore,MD,21260,South
Culver City,Los Angeles,Culver City,CA,90233,West
Wentworth,Newton,Wentworth,MO,64873,Midwest
Vichy,Maries,Vichy,MO,65580,Midwest
Rochester,Windsor,Rochester,VT,5767,Northeast
Tiltonsville,Jefferson,Tiltonsville,OH,43963,Midwest
Kingsburg,Fresno,Kingsburg,CA,93631,West
Brookline Village,Norfolk,Brookline Village,MA,2447,Northeast
Ferndale,Whatcom,Ferndale,WA,98248,West
Laconia,Harrison,Laconia,IN,47135,Midwest
Hernando,Citrus,Hernando,FL,34442,South
Mullinville,Kiowa,Mullinville,KS,67109,Midwest
Bohannon,Mathews,Bohannon,VA,23021,South
Whitewright,Grayson,Whitewright,TX,75491,South
Middlesex,Johnston,Middlesex,NC,27557,South
Winston,Broadwater,Winston,MT,59647,West
Oxford,Talbot,Oxford,MD,21654,South
Birmingham,Jefferson,Birmingham,AL,35293,South
Sistersville,Tyler,Sistersville,WV,26175,South
Orange,Orange,Orange,CA,92666,West
Fowler,Adams,Fowler,IL,62338,Midwest
New Market,Montgomery,New Market,IN,47965,Midwest
Wattsburg,Erie,Wattsburg,PA,16442,Northeast
Lynn,Essex,Lynn,MA,1902,Northeast
Grand Rapids,Kent,Grand Rapids,MI,49501,Midwest
Hamilton,Greenwood,Hamilton,KS,66853,Midwest
Hebron,Oxford,Hebron,ME,4238,Northeast
Cumming,Warren,Cumming,IA,50061,Midwest
Skagway,Skagway-Hoonah-Angoon,Skagway,AK,99840,West
Sieper,Rapides,Sieper,LA,71472,South
Blount,Kanawha,Blount,WV,25025,South
Longboat Key,Manatee,Longboat Key,FL,34228,South
Minneapolis,Hennepin,Minneapolis,MN,55424,Midwest
Dunfermline,Fulton,Dunfermline,IL,61524,Midwest
Naples,Collier,Naples,FL,34101,South
Seymour,Champaign,Seymour,IL,61875,Midwest
San Miguel,San Luis Obispo,San Miguel,CA,93451,West
Kansas City,Jackson,Kansas City,MO,64142,Midwest
Silver Spring,Montgomery,Silver Spring,MD,20918,South
Waco,McLennan,Waco,TX,76706,South
Frenchboro,Hancock,Frenchboro,ME,4635,Northeast
Inverness,Citrus,Inverness,FL,34453,South
Kellogg,Shoshone,Kellogg,ID,83837,West
Windsor,Ashtabula,Windsor,OH,44099,Midwest
Feura Bush,Albany,Feura Bush,NY,12067,Northeast
Columbiana,Columbiana,Columbiana,OH,44408,Midwest
Harrisonville,Cass,Harrisonville,MO,64701,Midwest
Clarkston,Oakland,Clarkston,MI,48346,Midwest
Bloom City,Bloom City,Bloom City,WI,54617,Midwest
Longview,Cowlitz,Longview,WA,98632,West
Virginia Beach,Virginia Beach (city),Virginia Beach,VA,23464,South
Huntington Station,Suffolk,Huntington Station,NY,11750,Northeast
Ludlow,McKean,Ludlow,PA,16333,Northeast
Burkes Garden,Tazewell,Burkes Garden,VA,24608,South
Orlando,Orange,Orlando,FL,32856,South
Norris,Madison,Norris,MT,59745,West
Richmond,Fort Bend,Richmond,TX,77407,South
Offutt A F B,Sarpy,Offutt A F B,NE,68113,Midwest
Far Rockaway,Queens,Far Rockaway,NY,11693,Northeast
Vinton,Calcasieu,Vinton,LA,70668,South
Damascus,Faulkner,Damascus,AR,72039,South
Philadelphia,Philadelphia,Philadelphia,PA,19185,Northeast
Stinnett,Hutchinson,Stinnett,TX,79083,South
Hardwick,Baldwin,Hardwick,GA,31034,South
Middlesboro,Bell,Middlesboro,KY,40965,South
Saint Louis,St. Louis,Saint Louis,MO,63114,Midwest
South Dayton,Cattaraugus,South Dayton,NY,14138,Northeast
Old Mission,Grand Traverse,Old Mission,MI,49673,Midwest
Central City,Linn,Central City,IA,52214,Midwest
Greenville,Muhlenberg,Greenville,KY,42345,South
Pearland,Brazoria,Pearland,TX,77584,South
Bonita,Morehouse,Bonita,LA,71223,South
Totowa,Passaic,Totowa,NJ,7512,Northeast
Millville,Worcester,Millville,MA,1529,Northeast
Tripler Army Medical Ctr,Honolulu,Tripler Army Medical Ctr,HI,96859,West
Mott,Hettinger,Mott,ND,58646,Midwest
Beallsville,Montgomery,Beallsville,MD,20839,South
Narvon,Lancaster,Narvon,PA,17555,Northeast
Fresno,Fresno,Fresno,CA,93706,West
Cassadaga,Chautauqua,Cassadaga,NY,14718,Northeast
Princeton,Johnston,Princeton,NC,27569,South
Tualatin,Washington,Tualatin,OR,97062,West
Milnesand,Roosevelt,Milnesand,NM,88125,West
Springfield,Hampden,Springfield,MA,1139,Northeast
Waterman,DeKalb,Waterman,IL,60556,Midwest
Myrtle,Oregon,Myrtle,MO,65778,Midwest
Virginia Beach,Virginia Beach (city),Virginia Beach,VA,23455,South
Wilkes Barre,Luzerne,Wilkes Barre,PA,18773,Northeast
Ider,DeKalb,Ider,AL,35981,South
Corpus Christi,Nueces,Corpus Christi,TX,78415,South
Arlington,Arlington,Arlington,VA,22244,South
Baldwin City,Douglas,Baldwin City,KS,66006,Midwest
Aberdeen,Bingham,Aberdeen,ID,83210,West
Riverton,Litchfield,Riverton,CT,6065,Northeast
Heyburn,Minidoka,Heyburn,ID,83336,West
Apache Junction,Pinal,Apache Junction,AZ,85119,West
New Orleans,Orleans,New Orleans,LA,70190,South
Pensacola,Escambia,Pensacola,FL,32534,South
Emlyn,Whitley,Emlyn,KY,40730,South
Greenville,Greenville,Greenville,SC,29609,South
Alpine,Utah,Alpine,UT,84004,West
Toledo,Lucas,Toledo,OH,43614,Midwest
Norwalk,Fairfield,Norwalk,CT,6855,Northeast
Kennard,Henry,Kennard,IN,47351,Midwest
Westminster,Windham,Westminster,VT,5158,Northeast
China Spring,McLennan,China Spring,TX,76633,South
Dixie,Walla Walla,Dixie,WA,99329,West
Galveston,Galveston,Galveston,TX,77555,South
Pounding Mill,Tazewell,Pounding Mill,VA,24637,South
Copeland,Copeland,Copeland,FL,33926,South
Gretna,Jefferson,Gretna,LA,70054,South
Pleasant Unity,Westmoreland,Pleasant Unity,PA,15676,Northeast
Madison,Dane,Madison,WI,53703,Midwest
Sylva,Jackson,Sylva,NC,28779,South
Fillmore,Putnam,Fillmore,IN,46128,Midwest
Harleton,Harrison,Harleton,TX,75651,South
Pleasant Grove,Jefferson,Pleasant Grove,AL,35127,South
Center Sandwich,Carroll,Center Sandwich,NH,3227,Northeast
Ball,Rapides,Ball,LA,71405,South
Kinards,Newberry,Kinards,SC,29355,South
Raleigh,Wake,Raleigh,NC,27690,South
Davin,Logan,Davin,WV,25617,South
Craigsville,Nicholas,Craigsville,WV,26205,South
Willard,Huron,Willard,OH,44890,Midwest
Mammoth,Westmoreland,Mammoth,PA,15664,Northeast
Cibola,La Paz,Cibola,AZ,85328,West
Whitinsville,Worcester,Whitinsville,MA,1588,Northeast
Boca Raton,Palm Beach,Boca Raton,FL,33429,South
Carle Place,Nassau,Carle Place,NY,11514,Northeast
Jamaica,Jamaica,Jamaica,NY,11410,Northeast
Charleston,Kanawha,Charleston,WV,25389,South
Williamsburg,Greenbrier,Williamsburg,WV,24991,South
New Waverly,Cass,New Waverly,IN,46961,Midwest
Farmington,Oconee,Farmington,GA,30638,South
East Liverpool,Columbiana,East Liverpool,OH,43920,Midwest
Pawnee Rock,Barton,Pawnee Rock,KS,67567,Midwest
Yorba Linda,Orange,Yorba Linda,CA,92886,West
Shenandoah,Page,Shenandoah,VA,22849,South
Ocala,Marion,Ocala,FL,34483,South
Grant,Montgomery,Grant,IA,50847,Midwest
Wallace,Marlboro,Wallace,SC,29596,South
Blanchard,Caddo,Blanchard,LA,71009,South
Fort Bragg,Mendocino,Fort Bragg,CA,95437,West
Dallas,Dallas,Dallas,TX,75373,South
Nortonville,Jefferson,Nortonville,KS,66060,Midwest
Sumner,Oxford,Sumner,ME,4292,Northeast
French Lick,Orange,French Lick,IN,47432,Midwest
Mabelvale,Pulaski,Mabelvale,AR,72103,South
Fort Wayne,Allen,Fort Wayne,IN,46808,Midwest
Watertown,Jefferson,Watertown,WI,53094,Midwest
West Jefferson,Madison,West Jefferson,OH,43162,Midwest
Williams,Josephine,Williams,OR,97544,West
Lake Waccamaw,Columbus,Lake Waccamaw,NC,28450,South
San Jose,Santa Clara,San Jose,CA,95196,West
Springfield,Walworth,Springfield,WI,53176,Midwest
New Bern,Craven,New Bern,NC,28560,South
Fairfax,Marin,Fairfax,CA,94978,West
Jim Thorpe,Carbon,Jim Thorpe,PA,18229,Northeast
Freeport,Brazoria,Freeport,TX,77541,South
Haven,Reno,Haven,KS,67543,Midwest
Fort Meade,Meade,Fort Meade,SD,57741,Midwest
Newville,Henry,Newville,AL,36353,South
Mentor,Lake,Mentor,OH,44061,Midwest
Tipton,Cedar,Tipton,IA,52772,Midwest
Hope,Steele,Hope,ND,58046,Midwest
East Wenatchee,Douglas,East Wenatchee,WA,98802,West
Nubieber,Lassen,Nubieber,CA,96068,West
Birmingham,Jefferson,Birmingham,AL,35293,South
Oshkosh,Winnebago,Oshkosh,WI,54903,Midwest
Ellinwood,Barton,Ellinwood,KS,67526,Midwest
Old Westbury,Nassau,Old Westbury,NY,11568,Northeast
San Jose,Santa Clara,San Jose,CA,95126,West
Beverly Hills,Citrus,Beverly Hills,FL,34465,South
Smithland,Livingston,Smithland,KY,42081,South
Refugio,Refugio,Refugio,TX,78377,South
Birmingham,Shelby,Birmingham,AL,35242,South
New York City,New York,New York City,NY,10096,Northeast
Venus,Highlands,Venus,FL,33960,South
Spring Hill,Maury,Spring Hill,TN,37174,South
North Las Vegas,Clark,North Las Vegas,NV,89036,West
Phillipsport,Sullivan,Phillipsport,NY,12769,Northeast
Trampas,Taos,Trampas,NM,87576,West
South Mills,Camden,South Mills,NC,27976,South
Lake Placid,Essex,Lake Placid,NY,12946,Northeast
Bellows Falls,Windham,Bellows Falls,VT,5101,Northeast
Rushville,Sheridan,Rushville,NE,69360,Midwest
Petersburg,Petersburg (city),Petersburg,VA,23805,South
Mingus,Palo Pinto,Mingus,TX,76463,South
Altus,Jackson,Altus,OK,73522,South
Fanshawe,Le Flore,Fanshawe,OK,74935,South
Blue Grass,Highland,Blue Grass,VA,24413,South
Oakham,Worcester,Oakham,MA,1068,Northeast
Luverne,Crenshaw,Luverne,AL,36049,South
Richmond,Richmond (city),Richmond,VA,23261,South
Morrison,Grundy,Morrison,IA,50657,Midwest
South Newfane,Windham,South Newfane,VT,5351,Northeast
Newport,Giles,Newport,VA,24128,South
Evansville,Vanderburgh,Evansville,IN,47703,Midwest
Mckenzie,Burleigh,Mckenzie,ND,58553,Midwest
Cincinnati,Hamilton,Cincinnati,OH,45242,Midwest
West Sacramento,Yolo,West Sacramento,CA,95691,West
Wolf Summit,Wolf Summit,Wolf Summit,WV,26462,South
Saint James,Washington,Saint James,MD,21781,South
New Fairfield,Fairfield,New Fairfield,CT,6812,Northeast
Holmes Mill,Harlan,Holmes Mill,KY,40843,South
East Fultonham,Muskingum,East Fultonham,OH,43735,Midwest
Soperton,Treutlen,Soperton,GA,30457,South
Cerrillos,Santa Fe,Cerrillos,NM,87010,West
Carlisle,Plaquemines,Carlisle,LA,70042,South
Wytheville,Wythe,Wytheville,VA,24382,South
Lawrenceville,Tioga,Lawrenceville,PA,16929,Northeast
Cabin Creek,Kanawha,Cabin Creek,WV,25035,South
Whitetop,Grayson,Whitetop,VA,24292,South
Essex Junction,Chittenden,Essex Junction,VT,5452,Northeast
Big Stone Gap,Wise,Big Stone Gap,VA,24219,South
Lamar,Barton,Lamar,MO,64759,Midwest
Cochrane,Buffalo,Cochrane,WI,54622,Midwest
Pembine,Marinette,Pembine,WI,54156,Midwest
Salter Path,Carteret,Salter Path,NC,28575,South
Eltopia,Franklin,Eltopia,WA,99330,West
Eveleth,St. Louis,Eveleth,MN,55734,Midwest
Jamestown,Cloud,Jamestown,KS,66948,Midwest
Columbia,Richland,Columbia,SC,29222,South
Huntington,Cabell,Huntington,WV,25727,South
Knoxville,Knox,Knoxville,TN,37918,South
Erie,Whiteside,Erie,IL,61250,Midwest
Tangier,Tangier,Tangier,IN,47985,Midwest
Monroe,Ouachita,Monroe,LA,71208,South
Vincent,Shelby,Vincent,AL,35178,South
Brazoria,Brazoria,Brazoria,TX,77422,South
Afton,Greene,Afton,TN,37616,South
Thorne Bay,Prince of Wales-Outer,Thorne Bay,AK,99919,West
Hudson Falls,Washington,Hudson Falls,NY,12839,Northeast
Arlington,Maricopa,Arlington,AZ,85322,West
Wichita,Sedgwick,Wichita,KS,67220,Midwest
Macks Inn,Fremont,Macks Inn,ID,83433,West
Coal City,Owen,Coal City,IN,47427,Midwest
Palmer,Ellis,Palmer,TX,75152,South
Hi Hat,Floyd,Hi Hat,KY,41636,South
Nocatee,Nocatee,Nocatee,FL,33864,South
Whitewater,Phillips,Whitewater,MT,59544,West
